user_id,variant,metric,timestamp,device_type,age_group
user_000390,control,86.52377992977463,2024-01-17 06:00:00,mobile,35-44
user_000391,control,107.37878757259759,2024-01-17 07:00:00,tablet,45+
user_000392,control,80.19650189469037,2024-01-17 08:00:00,tablet,18-24
user_000393,control,127.47188148781531,2024-01-17 09:00:00,mobile,25-34
user_000394,control,117.69160181081931,2024-01-17 10:00:00,tablet,35-44
user_000395,control,92.96236521842943,2024-01-17 11:00:00,desktop,18-24
user_000396,control,74.30298206363683,2024-01-17 12:00:00,desktop,35-44
user_000397,control,120.3080856124812,2024-01-17 13:00:00,mobile,35-44
user_000398,control,98.28190232121074,2024-01-17 14:00:00,desktop,35-44
user_000399,control,118.56724467960193,2024-01-17 15:00:00,mobile,35-44
user_000400,control,76.0835851180845,2024-01-17 16:00:00,mobile,45+
user_000401,control,91.0093746556934,2024-01-17 17:00:00,desktop,18-24
user_000402,control,100.07865549577275,2024-01-17 18:00:00,mobile,18-24
user_000403,control,100.70470890647113,2024-01-17 19:00:00,desktop,18-24
user_000404,control,93.24901792781135,2024-01-17 20:00:00,tablet,35-44
user_000405,control,109.34274898521248,2024-01-17 21:00:00,tablet,45+
user_000406,control,83.98569355926108,2024-01-17 22:00:00,mobile,35-44
user_000407,control,97.8643077246806,2024-01-17 23:00:00,desktop,35-44
user_000408,control,101.80443447567848,2024-01-18 00:00:00,desktop,18-24
user_000409,control,107.71658251088124,2024-01-18 01:00:00,tablet,35-44
user_000410,control,110.67422317133335,2024-01-18 02:00:00,tablet,25-34
user_000411,control,83.13036862243196,2024-01-18 03:00:00,desktop,35-44
user_000412,control,76.98828743896567,2024-01-18 04:00:00,mobile,25-34
user_000413,control,119.16515232847763,2024-01-18 05:00:00,tablet,35-44
user_000414,control,104.98471017969388,2024-01-18 06:00:00,mobile,45+
user_000415,control,88.7727019516517,2024-01-18 07:00:00,mobile,45+
user_000416,control,123.26727963283784,2024-01-18 08:00:00,tablet,18-24
user_000417,control,101.73511951439288,2024-01-18 09:00:00,mobile,35-44
user_000418,control,117.6894577609574,2024-01-18 10:00:00,mobile,25-34
user_000419,control,101.01277722115164,2024-01-18 11:00:00,desktop,25-34
user_000420,control,130.9112188732298,2024-01-18 12:00:00,mobile,35-44
user_000421,control,126.33011263664807,2024-01-18 13:00:00,desktop,25-34
user_000422,control,96.2655377728139,2024-01-18 14:00:00,tablet,45+
user_000423,control,114.57356426431534,2024-01-18 15:00:00,tablet,25-34
user_000424,control,109.68063924377721,2024-01-18 16:00:00,desktop,18-24
user_000425,control,120.52947336298523,2024-01-18 17:00:00,tablet,45+
user_000426,control,85.52614809129844,2024-01-18 18:00:00,mobile,45+
user_000427,control,110.29077189997659,2024-01-18 19:00:00,mobile,45+
user_000428,control,115.87636730274382,2024-01-18 20:00:00,mobile,35-44
user_000429,control,73.61890770365329,2024-01-18 21:00:00,tablet,35-44
user_000430,control,82.25112231001337,2024-01-18 22:00:00,mobile,45+
user_000431,control,69.4115173335985,2024-01-18 23:00:00,tablet,35-44
user_000432,control,95.95889748333164,2024-01-19 00:00:00,mobile,25-34
user_000433,control,110.76313383693943,2024-01-19 01:00:00,desktop,35-44
user_000434,control,122.53535578144042,2024-01-19 02:00:00,tablet,35-44
user_000435,control,101.11142170629662,2024-01-19 03:00:00,tablet,45+
user_000436,control,124.42923318356938,2024-01-19 04:00:00,mobile,18-24
user_000437,control,79.29847812677663,2024-01-19 05:00:00,tablet,18-24
user_000438,control,74.44926340967268,2024-01-19 06:00:00,tablet,18-24
user_000439,control,99.16678451655072,2024-01-19 07:00:00,desktop,25-34
user_000440,control,105.76098173408961,2024-01-19 08:00:00,desktop,35-44
user_000441,control,99.5095787785886,2024-01-19 09:00:00,mobile,18-24
user_000442,control,68.98836849940184,2024-01-19 10:00:00,desktop,45+
user_000443,control,98.66319940730817,2024-01-19 11:00:00,mobile,18-24
user_000444,control,80.4329574924272,2024-01-19 12:00:00,mobile,18-24
user_000445,control,110.04508823245058,2024-01-19 13:00:00,mobile,35-44
user_000446,control,105.49897369145272,2024-01-19 14:00:00,tablet,35-44
user_000447,control,85.90180320508966,2024-01-19 15:00:00,desktop,35-44
user_000448,control,92.2919962399496,2024-01-19 16:00:00,mobile,25-34
user_000449,control,84.11179717166573,2024-01-19 17:00:00,desktop,25-34
user_000450,control,99.05981354090243,2024-01-19 18:00:00,mobile,18-24
user_000451,control,114.32713480751858,2024-01-19 19:00:00,desktop,35-44
user_000452,control,85.21410930496684,2024-01-19 20:00:00,desktop,18-24
user_000453,control,107.56069773276766,2024-01-19 21:00:00,mobile,45+
user_000454,control,92.04613572441339,2024-01-19 22:00:00,tablet,45+
user_000455,control,88.10690751606484,2024-01-19 23:00:00,desktop,35-44
user_000456,control,98.39454460068163,2024-01-20 00:00:00,tablet,35-44
user_000457,control,84.4713651637094,2024-01-20 01:00:00,tablet,45+
user_000458,control,91.69526041979228,2024-01-20 02:00:00,mobile,35-44
user_000459,control,82.03183161116728,2024-01-20 03:00:00,mobile,25-34
user_000460,control,129.47087699374583,2024-01-20 04:00:00,mobile,25-34
user_000461,control,100.52895327957593,2024-01-20 05:00:00,desktop,35-44
user_000462,control,89.50411738011121,2024-01-20 06:00:00,mobile,45+
user_000463,control,103.20969866101333,2024-01-20 07:00:00,mobile,18-24
user_000464,control,98.31507925463755,2024-01-20 08:00:00,desktop,35-44
user_000465,control,96.68545600700166,2024-01-20 09:00:00,desktop,35-44
user_000466,control,109.21250050065137,2024-01-20 10:00:00,mobile,18-24
user_000467,control,111.36261565070957,2024-01-20 11:00:00,mobile,35-44
user_000468,control,92.04248278584208,2024-01-20 12:00:00,mobile,18-24
user_000469,control,91.3627263903298,2024-01-20 13:00:00,mobile,45+
user_000470,control,95.87422454272534,2024-01-20 14:00:00,tablet,25-34
user_000471,control,65.47118252896622,2024-01-20 15:00:00,tablet,45+
user_000472,control,77.27213406702171,2024-01-20 16:00:00,mobile,25-34
user_000473,control,120.50311401166786,2024-01-20 17:00:00,tablet,18-24
user_000474,control,124.67451570251926,2024-01-20 18:00:00,desktop,25-34
user_000475,control,96.26445940665432,2024-01-20 19:00:00,tablet,45+
user_000476,control,108.6483544458365,2024-01-20 20:00:00,tablet,25-34
user_000477,control,104.66875231815304,2024-01-20 21:00:00,mobile,18-24
user_000478,control,146.18321212682855,2024-01-20 22:00:00,tablet,25-34
user_000479,control,116.79362367151865,2024-01-20 23:00:00,tablet,35-44
user_000480,control,98.0812361277885,2024-01-21 00:00:00,tablet,45+
user_000481,control,85.66689339099361,2024-01-21 01:00:00,tablet,35-44
user_000482,control,75.90330519613642,2024-01-21 02:00:00,desktop,18-24
user_000483,control,103.05195453800835,2024-01-21 03:00:00,mobile,25-34
user_000484,control,88.65473882073545,2024-01-21 04:00:00,mobile,35-44
user_000485,control,78.66619435603488,2024-01-21 05:00:00,desktop,35-44
user_000486,control,90.3014067363621,2024-01-21 06:00:00,tablet,25-34
user_000487,control,83.77677994578407,2024-01-21 07:00:00,desktop,25-34
user_000488,control,125.30712452608847,2024-01-21 08:00:00,tablet,45+
user_000489,control,113.22459635424175,2024-01-21 09:00:00,desktop,35-44
user_000490,control,99.88041038025074,2024-01-21 10:00:00,mobile,35-44
user_000491,control,122.19916208335039,2024-01-21 11:00:00,mobile,18-24
user_000492,control,101.16052461471428,2024-01-21 12:00:00,mobile,45+
user_000493,control,87.08073698007604,2024-01-21 13:00:00,tablet,18-24
user_000494,control,122.84686115904486,2024-01-21 14:00:00,tablet,35-44
user_000495,control,108.08365065526988,2024-01-21 15:00:00,desktop,18-24
user_000496,control,84.44130768510315,2024-01-21 16:00:00,desktop,35-44
user_000497,control,97.14491982874588,2024-01-21 17:00:00,mobile,35-44
user_000498,control,86.86572619922865,2024-01-21 18:00:00,tablet,18-24
user_000499,control,79.25800403553495,2024-01-21 19:00:00,desktop,18-24
user_000500,control,113.89266321297463,2024-01-21 20:00:00,tablet,25-34
user_000501,control,128.64124960705195,2024-01-21 21:00:00,tablet,25-34
user_000502,control,79.02148639271289,2024-01-21 22:00:00,mobile,25-34
user_000503,control,108.44453855035856,2024-01-21 23:00:00,mobile,35-44
user_000504,control,90.24036146317259,2024-01-22 00:00:00,tablet,18-24
user_000505,control,92.69311924352957,2024-01-22 01:00:00,tablet,45+
user_000506,control,91.11409113641696,2024-01-22 02:00:00,tablet,35-44
user_000507,control,87.04013845480276,2024-01-22 03:00:00,tablet,45+
user_000508,control,100.7278244191724,2024-01-22 04:00:00,mobile,18-24
user_000509,control,87.53574825383444,2024-01-22 05:00:00,desktop,35-44
user_000510,control,104.05685238669759,2024-01-22 06:00:00,mobile,45+
user_000511,control,99.24642835826295,2024-01-22 07:00:00,desktop,45+
user_000512,control,96.41577929700385,2024-01-22 08:00:00,tablet,25-34
user_000513,control,86.38654506937603,2024-01-22 09:00:00,desktop,25-34
user_000514,control,91.34843004147501,2024-01-22 10:00:00,mobile,25-34
user_000515,control,111.33086838738635,2024-01-22 11:00:00,mobile,35-44
user_000516,control,107.5137578143657,2024-01-22 12:00:00,tablet,18-24
user_000517,control,85.33667132802174,2024-01-22 13:00:00,mobile,18-24
user_000518,control,101.48998458143839,2024-01-22 14:00:00,tablet,25-34
user_000519,control,111.27080685057683,2024-01-22 15:00:00,mobile,25-34
user_000520,control,74.95892078317942,2024-01-22 16:00:00,mobile,25-34
user_000521,control,108.15040288569902,2024-01-22 17:00:00,tablet,45+
user_000522,control,90.0606436158123,2024-01-22 18:00:00,desktop,25-34
user_000523,control,108.5589800288974,2024-01-22 19:00:00,mobile,45+
user_000524,control,88.55111265186224,2024-01-22 20:00:00,desktop,18-24
user_000525,control,72.92676849003222,2024-01-22 21:00:00,mobile,35-44
user_000526,control,75.58686343175256,2024-01-22 22:00:00,mobile,35-44
user_000527,control,100.72127419992073,2024-01-22 23:00:00,mobile,35-44
user_000528,control,103.89583752582223,2024-01-23 00:00:00,mobile,35-44
user_000529,control,86.43525062343387,2024-01-23 01:00:00,desktop,45+
user_000530,control,109.57888688166061,2024-01-23 02:00:00,desktop,45+
user_000531,control,75.0771990659656,2024-01-23 03:00:00,mobile,25-34
user_000532,control,99.00880302029024,2024-01-23 04:00:00,mobile,45+
user_000533,control,81.83475700356315,2024-01-23 05:00:00,desktop,25-34
user_000534,control,90.22245838296762,2024-01-23 06:00:00,tablet,25-34
user_000535,control,100.71098006974621,2024-01-23 07:00:00,tablet,35-44
user_000536,control,87.09379952074072,2024-01-23 08:00:00,desktop,45+
user_000537,control,94.23166683655262,2024-01-23 09:00:00,mobile,45+
user_000538,control,115.0943921382166,2024-01-23 10:00:00,mobile,25-34
user_000539,control,91.34662195715276,2024-01-23 11:00:00,tablet,25-34
user_000540,control,112.53538168097712,2024-01-23 12:00:00,tablet,18-24
user_000541,control,83.05439718013574,2024-01-23 13:00:00,desktop,18-24
user_000542,control,107.94706266872925,2024-01-23 14:00:00,tablet,25-34
user_000543,control,121.6235293098685,2024-01-23 15:00:00,desktop,18-24
user_000544,control,62.92533249809066,2024-01-23 16:00:00,tablet,18-24
user_000545,control,88.04657116794284,2024-01-23 17:00:00,tablet,25-34
user_000546,control,108.6560819077081,2024-01-23 18:00:00,tablet,25-34
user_000547,control,96.9543192093551,2024-01-23 19:00:00,mobile,45+
user_000548,control,105.56718810056964,2024-01-23 20:00:00,mobile,25-34
user_000549,control,90.94022219926269,2024-01-23 21:00:00,mobile,25-34
user_000550,control,101.2988468120935,2024-01-23 22:00:00,tablet,35-44
user_000551,control,97.66484146911881,2024-01-23 23:00:00,desktop,45+
user_000552,control,117.5167309248971,2024-01-24 00:00:00,desktop,45+
user_000553,control,103.8163126495182,2024-01-24 01:00:00,desktop,45+
user_000554,control,105.06403993112804,2024-01-24 02:00:00,desktop,35-44
user_000555,control,93.821845508163,2024-01-24 03:00:00,mobile,25-34
user_000556,control,92.6859066389126,2024-01-24 04:00:00,mobile,45+
user_000557,control,93.51162718270568,2024-01-24 05:00:00,tablet,45+
user_000558,control,105.91678213567445,2024-01-24 06:00:00,tablet,18-24
user_000559,control,93.68523278769605,2024-01-24 07:00:00,desktop,45+
user_000560,control,104.34662285344619,2024-01-24 08:00:00,mobile,25-34
user_000561,control,131.13101197968157,2024-01-24 09:00:00,desktop,25-34
user_000562,control,113.06687055147539,2024-01-24 10:00:00,tablet,18-24
user_000563,control,95.10964701748239,2024-01-24 11:00:00,tablet,45+
user_000564,control,118.01820883245918,2024-01-24 12:00:00,desktop,45+
user_000565,control,93.87886940467673,2024-01-24 13:00:00,tablet,45+
user_000566,control,69.4281319723322,2024-01-24 14:00:00,desktop,35-44
user_000567,control,84.87870533623894,2024-01-24 15:00:00,mobile,45+
user_000568,control,71.93812118461216,2024-01-24 16:00:00,desktop,25-34
user_000569,control,94.72729773938038,2024-01-24 17:00:00,mobile,25-34
user_000570,control,100.27627568784328,2024-01-24 18:00:00,mobile,35-44
user_000571,control,125.14655968412924,2024-01-24 19:00:00,tablet,35-44
user_000572,control,104.90391060646245,2024-01-24 20:00:00,tablet,45+
user_000573,control,96.71349206786704,2024-01-24 21:00:00,tablet,18-24
user_000574,control,112.44108371775233,2024-01-24 22:00:00,desktop,35-44
user_000575,control,66.83297036488173,2024-01-24 23:00:00,desktop,35-44
user_000576,control,103.53421837162848,2024-01-25 00:00:00,tablet,45+
user_000577,control,111.5629779083045,2024-01-25 01:00:00,desktop,45+
user_000578,control,77.82120631330238,2024-01-25 02:00:00,tablet,35-44
user_000579,control,117.15631064810394,2024-01-25 03:00:00,desktop,18-24
user_000580,control,105.07744611241621,2024-01-25 04:00:00,mobile,35-44
user_000581,control,93.77068129148797,2024-01-25 05:00:00,mobile,45+
user_000582,control,109.49172799159427,2024-01-25 06:00:00,tablet,45+
user_000583,control,134.06039286706593,2024-01-25 07:00:00,desktop,35-44
user_000584,control,102.72799382587743,2024-01-25 08:00:00,desktop,18-24
user_000585,control,103.72330879450504,2024-01-25 09:00:00,mobile,35-44
user_000586,control,93.10958650689633,2024-01-25 10:00:00,mobile,35-44
user_000587,control,87.25233445802812,2024-01-25 11:00:00,tablet,45+
user_000588,control,112.45503724816368,2024-01-25 12:00:00,mobile,18-24
user_000589,control,87.15874261136699,2024-01-25 13:00:00,tablet,25-34
user_000590,control,101.07349355829089,2024-01-25 14:00:00,mobile,18-24
user_000591,control,92.83513829852325,2024-01-25 15:00:00,mobile,35-44
user_000592,control,107.18469738619588,2024-01-25 16:00:00,desktop,35-44
user_000593,control,105.00493157930423,2024-01-25 17:00:00,mobile,35-44
user_000594,control,115.56309916386849,2024-01-25 18:00:00,mobile,18-24
user_000595,control,92.3497540171788,2024-01-25 19:00:00,tablet,45+
user_000596,control,95.95187597059943,2024-01-25 20:00:00,mobile,35-44
user_000597,control,85.3185442632654,2024-01-25 21:00:00,tablet,35-44
user_000598,control,93.33560109885832,2024-01-25 22:00:00,mobile,18-24
user_000599,control,105.65950739567279,2024-01-25 23:00:00,mobile,25-34
user_000600,control,111.35482924968028,2024-01-26 00:00:00,tablet,25-34
user_000601,control,86.16752013733561,2024-01-26 01:00:00,desktop,45+
user_000602,control,113.0440888015849,2024-01-26 02:00:00,tablet,45+
user_000603,control,120.33456788207427,2024-01-26 03:00:00,tablet,35-44
user_000604,control,106.20152354835551,2024-01-26 04:00:00,tablet,18-24
user_000605,control,128.151937188371,2024-01-26 05:00:00,desktop,35-44
user_000606,control,88.3931620134464,2024-01-26 06:00:00,mobile,45+
user_000607,control,81.33017945032874,2024-01-26 07:00:00,tablet,18-24
user_000608,control,73.31919626643582,2024-01-26 08:00:00,tablet,18-24
user_000609,control,122.44066467233775,2024-01-26 09:00:00,desktop,45+
user_000610,control,109.81548484531086,2024-01-26 10:00:00,tablet,25-34
user_000611,control,99.16622993634317,2024-01-26 11:00:00,mobile,25-34
user_000612,control,104.19952939479731,2024-01-26 12:00:00,desktop,18-24
user_000613,control,83.11766429052435,2024-01-26 13:00:00,mobile,35-44
user_000614,control,136.6862796942524,2024-01-26 14:00:00,mobile,25-34
user_000615,control,101.93831772962841,2024-01-26 15:00:00,desktop,35-44
user_000616,control,101.64092191907339,2024-01-26 16:00:00,tablet,25-34
user_000617,control,110.88649935848038,2024-01-26 17:00:00,mobile,25-34
user_000618,control,107.2151384760507,2024-01-26 18:00:00,mobile,35-44
user_000619,control,103.35826036418698,2024-01-26 19:00:00,mobile,45+
user_000620,control,88.14288316832032,2024-01-26 20:00:00,mobile,25-34
user_000621,control,107.07202535703993,2024-01-26 21:00:00,desktop,25-34
user_000622,control,128.2303674471255,2024-01-26 22:00:00,desktop,35-44
user_000623,control,120.18130069232467,2024-01-26 23:00:00,mobile,45+
user_000624,control,123.89779939959095,2024-01-27 00:00:00,tablet,25-34
user_000625,control,92.33176485353222,2024-01-27 01:00:00,mobile,25-34
user_000626,control,85.15592769612128,2024-01-27 02:00:00,tablet,45+
user_000627,control,98.11319619850528,2024-01-27 03:00:00,mobile,25-34
user_000628,control,100.83587368433042,2024-01-27 04:00:00,tablet,45+
user_000629,control,116.41287277706422,2024-01-27 05:00:00,mobile,45+
user_000630,control,74.61303055427771,2024-01-27 06:00:00,tablet,35-44
user_000631,control,122.9432547919092,2024-01-27 07:00:00,mobile,18-24
user_000632,control,97.62988152131516,2024-01-27 08:00:00,mobile,45+
user_000633,control,93.5967839507887,2024-01-27 09:00:00,tablet,35-44
user_000634,control,84.81843437109748,2024-01-27 10:00:00,desktop,18-24
user_000635,control,75.17714992201346,2024-01-27 11:00:00,tablet,25-34
user_000636,control,112.34755875942872,2024-01-27 12:00:00,desktop,18-24
user_000637,control,101.09976950782605,2024-01-27 13:00:00,mobile,45+
user_000638,control,80.6505865038842,2024-01-27 14:00:00,tablet,45+
user_000639,control,80.57381841904575,2024-01-27 15:00:00,tablet,45+
user_000640,control,94.96322951064808,2024-01-27 16:00:00,tablet,45+
user_000641,control,125.0353228793409,2024-01-27 17:00:00,desktop,45+
user_000642,control,96.10612972954593,2024-01-27 18:00:00,desktop,35-44
user_000643,control,77.45285570322841,2024-01-27 19:00:00,mobile,45+
user_000644,control,96.31385403871083,2024-01-27 20:00:00,desktop,35-44
user_000645,control,95.90914645378494,2024-01-27 21:00:00,desktop,25-34
user_000646,control,59.546700355876425,2024-01-27 22:00:00,mobile,45+
user_000647,control,99.18557700223282,2024-01-27 23:00:00,tablet,45+
user_000648,control,96.53598204686983,2024-01-28 00:00:00,tablet,18-24
user_000649,control,110.44309547220128,2024-01-28 01:00:00,mobile,25-34
user_000650,control,127.73434142418017,2024-01-28 02:00:00,tablet,45+
user_000651,control,116.89847544321637,2024-01-28 03:00:00,desktop,45+
user_000652,control,95.96666964167754,2024-01-28 04:00:00,mobile,25-34
user_000653,control,83.40211136887494,2024-01-28 05:00:00,mobile,35-44
user_000654,control,138.6003970487479,2024-01-28 06:00:00,mobile,45+
user_000655,control,100.88827651021732,2024-01-28 07:00:00,tablet,18-24
user_000656,control,100.2089393786942,2024-01-28 08:00:00,mobile,45+
user_000657,control,99.63812369334995,2024-01-28 09:00:00,mobile,18-24
user_000658,control,102.97127141151782,2024-01-28 10:00:00,mobile,18-24
user_000659,control,97.83459382114086,2024-01-28 11:00:00,tablet,45+
user_000660,control,91.39506989679646,2024-01-28 12:00:00,desktop,45+
user_000661,control,91.79711588139412,2024-01-28 13:00:00,mobile,18-24
user_000662,control,99.50870094676003,2024-01-28 14:00:00,desktop,25-34
user_000663,control,91.84862843299352,2024-01-28 15:00:00,tablet,25-34
user_000664,control,89.30731325984253,2024-01-28 16:00:00,tablet,45+
user_000665,control,101.59645341537845,2024-01-28 17:00:00,tablet,35-44
user_000666,control,96.17534173868717,2024-01-28 18:00:00,tablet,25-34
user_000667,control,122.55989482874033,2024-01-28 19:00:00,desktop,45+
user_000668,control,60.23545287410482,2024-01-28 20:00:00,mobile,25-34
user_000669,control,116.37260277883692,2024-01-28 21:00:00,tablet,35-44
user_000670,control,118.69127788746444,2024-01-28 22:00:00,tablet,45+
user_000671,control,68.89914651387775,2024-01-28 23:00:00,desktop,35-44
user_000672,control,94.85968608879477,2024-01-29 00:00:00,desktop,45+
user_000673,control,94.42838701006313,2024-01-29 01:00:00,tablet,35-44
user_000674,control,78.88732457923268,2024-01-29 02:00:00,mobile,25-34
user_000675,control,88.33274968613686,2024-01-29 03:00:00,mobile,25-34
user_000676,control,83.34136231801257,2024-01-29 04:00:00,tablet,35-44
user_000677,control,126.28405665135435,2024-01-29 05:00:00,desktop,35-44
user_000678,control,114.03517589721191,2024-01-29 06:00:00,tablet,35-44
user_000679,control,119.07332642491238,2024-01-29 07:00:00,tablet,45+
user_000680,control,110.82508096064853,2024-01-29 08:00:00,desktop,25-34
user_000681,control,83.06422343174157,2024-01-29 09:00:00,tablet,45+
user_000682,control,92.1321960058034,2024-01-29 10:00:00,tablet,25-34
user_000683,control,107.34061841841877,2024-01-29 11:00:00,tablet,18-24
user_000684,control,81.66808286662082,2024-01-29 12:00:00,desktop,45+
user_000685,control,110.69497645258582,2024-01-29 13:00:00,mobile,25-34
user_000686,control,96.39511902762797,2024-01-29 14:00:00,mobile,25-34
user_000687,control,94.37768788675604,2024-01-29 15:00:00,desktop,45+
user_000688,control,110.66439952305237,2024-01-29 16:00:00,mobile,45+
user_000689,control,106.6639496722906,2024-01-29 17:00:00,tablet,25-34
user_000690,control,94.5855075127138,2024-01-29 18:00:00,mobile,45+
user_000691,control,117.38994705046372,2024-01-29 19:00:00,tablet,35-44
user_000692,control,83.78405008600154,2024-01-29 20:00:00,mobile,45+
user_000693,control,109.23903410416395,2024-01-29 21:00:00,desktop,45+
user_000694,control,108.89651886952575,2024-01-29 22:00:00,mobile,45+
user_000695,control,95.35680341029014,2024-01-29 23:00:00,mobile,25-34
user_000696,control,104.89199533363177,2024-01-30 00:00:00,mobile,35-44
user_000697,control,81.23329635422046,2024-01-30 01:00:00,desktop,18-24
user_000698,control,113.86040528810352,2024-01-30 02:00:00,mobile,18-24
user_000699,control,97.22646795335517,2024-01-30 03:00:00,desktop,35-44
user_000700,control,92.1591546922144,2024-01-30 04:00:00,tablet,35-44
user_000701,control,115.73513838755333,2024-01-30 05:00:00,mobile,35-44
user_000702,control,89.4348446418586,2024-01-30 06:00:00,desktop,25-34
user_000703,control,78.8730805545466,2024-01-30 07:00:00,desktop,18-24
user_000704,control,76.65056239714144,2024-01-30 08:00:00,mobile,35-44
user_000705,control,109.0901492701846,2024-01-30 09:00:00,tablet,25-34
user_000706,control,80.79355971255575,2024-01-30 10:00:00,desktop,18-24
user_000707,control,126.32191272976547,2024-01-30 11:00:00,mobile,45+
user_000708,control,68.77105888174417,2024-01-30 12:00:00,tablet,25-34
user_000709,control,125.44684552435058,2024-01-30 13:00:00,desktop,18-24
user_000710,control,103.16526200803928,2024-01-30 14:00:00,desktop,25-34
user_000711,control,98.54930332194411,2024-01-30 15:00:00,tablet,18-24
user_000712,control,91.82621369786575,2024-01-30 16:00:00,tablet,18-24
user_000713,control,105.98704171528107,2024-01-30 17:00:00,mobile,45+
user_000714,control,99.43547946362727,2024-01-30 18:00:00,mobile,25-34
user_000715,control,116.54952823024783,2024-01-30 19:00:00,desktop,35-44
user_000716,control,101.71341472993059,2024-01-30 20:00:00,tablet,45+
user_000717,control,102.25452642192816,2024-01-30 21:00:00,tablet,45+
user_000718,control,94.54581681679217,2024-01-30 22:00:00,tablet,18-24
user_000719,control,99.14581564418398,2024-01-30 23:00:00,desktop,35-44
user_000720,control,104.6170265333809,2024-01-31 00:00:00,tablet,25-34
user_000721,control,74.34747411015061,2024-01-31 01:00:00,tablet,35-44
user_000722,control,79.7772186684143,2024-01-31 02:00:00,desktop,35-44
user_000723,control,111.14896141034072,2024-01-31 03:00:00,mobile,35-44
user_000724,control,102.56298157191912,2024-01-31 04:00:00,mobile,35-44
user_000725,control,97.24024995470981,2024-01-31 05:00:00,desktop,35-44
user_000726,control,100.27650899598089,2024-01-31 06:00:00,tablet,18-24
user_000727,control,105.21372558042506,2024-01-31 07:00:00,desktop,18-24
user_000728,control,91.90360479535957,2024-01-31 08:00:00,mobile,45+
user_000729,control,88.3254291189653,2024-01-31 09:00:00,mobile,18-24
user_000730,control,102.93767882646523,2024-01-31 10:00:00,desktop,45+
user_000731,control,85.32440833577452,2024-01-31 11:00:00,desktop,45+
user_000732,control,106.12379133571707,2024-01-31 12:00:00,mobile,25-34
user_000733,control,74.46124593643239,2024-01-31 13:00:00,desktop,35-44
user_000734,control,115.43733455988465,2024-01-31 14:00:00,mobile,18-24
user_000735,control,107.08896223619564,2024-01-31 15:00:00,desktop,25-34
user_000736,control,103.84044601470814,2024-01-31 16:00:00,desktop,18-24
user_000737,control,114.74036475918271,2024-01-31 17:00:00,desktop,45+
user_000738,control,124.98211666693865,2024-01-31 18:00:00,mobile,18-24
user_000739,control,115.21555097527195,2024-01-31 19:00:00,desktop,35-44
user_000740,control,72.38688653002532,2024-01-31 20:00:00,mobile,45+
user_000741,control,80.80634549896448,2024-01-31 21:00:00,mobile,45+
user_000742,control,90.62772133456482,2024-01-31 22:00:00,desktop,25-34
user_000743,control,100.3913657531625,2024-01-31 23:00:00,desktop,35-44
user_000744,control,107.76488530703685,2024-02-01 00:00:00,mobile,45+
user_000745,control,89.11384280269802,2024-02-01 01:00:00,mobile,35-44
user_000746,control,102.80150146715617,2024-02-01 02:00:00,tablet,18-24
user_000747,control,88.66925601470017,2024-02-01 03:00:00,mobile,35-44
user_000748,control,90.82723295512078,2024-02-01 04:00:00,tablet,45+
user_000749,control,78.90008354727667,2024-02-01 05:00:00,tablet,25-34
user_000750,control,86.15150130833644,2024-02-01 06:00:00,tablet,45+
user_000751,control,79.724730915755,2024-02-01 07:00:00,desktop,35-44
user_000752,control,85.36190120534,2024-02-01 08:00:00,desktop,35-44
user_000753,control,115.80462694911759,2024-02-01 09:00:00,mobile,45+
user_000754,control,85.75901666752085,2024-02-01 10:00:00,tablet,35-44
user_000755,control,139.48573097256087,2024-02-01 11:00:00,desktop,18-24
user_000756,control,107.39976851321333,2024-02-01 12:00:00,desktop,45+
user_000757,control,102.77254185542311,2024-02-01 13:00:00,desktop,25-34
user_000758,control,87.1246332972818,2024-02-01 14:00:00,desktop,45+
user_000759,control,110.50464819113488,2024-02-01 15:00:00,desktop,18-24
user_000760,control,91.36543260643339,2024-02-01 16:00:00,tablet,18-24
user_000761,control,101.83014721968043,2024-02-01 17:00:00,tablet,18-24
user_000762,control,138.40126807403192,2024-02-01 18:00:00,tablet,18-24
user_000763,control,98.55910150413025,2024-02-01 19:00:00,tablet,18-24
user_000764,control,117.23909989428513,2024-02-01 20:00:00,mobile,25-34
user_000765,control,89.45235362311169,2024-02-01 21:00:00,tablet,35-44
user_000766,control,99.47517264254557,2024-02-01 22:00:00,desktop,18-24
user_000767,control,126.56200953453265,2024-02-01 23:00:00,tablet,18-24
user_000768,control,90.5954941331835,2024-02-02 00:00:00,mobile,45+
user_000769,control,127.18672836995393,2024-02-02 01:00:00,desktop,25-34
user_000770,control,110.61627903183214,2024-02-02 02:00:00,tablet,25-34
user_000771,control,91.56299836158598,2024-02-02 03:00:00,tablet,35-44
user_000772,control,109.48611608583282,2024-02-02 04:00:00,tablet,25-34
user_000773,control,114.58831674440094,2024-02-02 05:00:00,desktop,45+
user_000774,control,109.32714943325794,2024-02-02 06:00:00,desktop,45+
user_000775,control,76.44662920164316,2024-02-02 07:00:00,mobile,35-44
user_000776,control,89.09294236262697,2024-02-02 08:00:00,desktop,45+
user_000777,control,96.28722046672743,2024-02-02 09:00:00,desktop,18-24
user_000778,control,98.8834985634993,2024-02-02 10:00:00,tablet,18-24
user_000779,control,109.31008146326018,2024-02-02 11:00:00,desktop,45+
user_000780,control,102.66551501399881,2024-02-02 12:00:00,tablet,35-44
